20200308,曼哈顿河滨公园中的圣女贞德纪念碑 ,http://cn.bing.com//th?id=OHR.JoanNYC_ZH-CN1501350561_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200309,克拉克湖国家公园中一只休憩的灰熊幼崽，阿拉斯加库克湾 ,http://cn.bing.com//th?id=OHR.SnoozyTheBear_ZH-CN1561515228_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200310,加拿大恶地里石窟上方的银河，加拿大亚伯达省德拉姆黑勒 ,http://cn.bing.com//th?id=OHR.DrumhellerBadlands_ZH-CN3069391817_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200311,瓦普斯克国家公园内向洞穴外张望的北极熊幼崽，加拿大马尼托巴 ,http://cn.bing.com//th?id=OHR.CubsEmerge_ZH-CN1697031244_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200312,西耶斯塔海滩鸟瞰图，佛罗里达西耶斯塔岛 ,http://cn.bing.com//th?id=OHR.SiestaKey_ZH-CN1759696989_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200313,泰河畔伊尔的Les Orgues，法国北加泰罗尼亚 ,http://cn.bing.com//th?id=OHR.FrenchColorado_ZH-CN9446885520_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200315,缅因州达马里斯科塔地区的佩马基德灯塔 ,http://cn.bing.com//th?id=OHR.MetamorphicRocks_ZH-CN9753251368_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200316,克卢恩国家公园里的凯瑟琳湖和沃辛顿山，育空 ,http://cn.bing.com//th?id=OHR.YukonGames_ZH-CN0135612170_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200317,纽格兰奇墓，爱尔兰博因河谷 ,http://cn.bing.com//th?id=OHR.Knowth_ZH-CN0295374506_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200318,藏红花 ,http://cn.bing.com//th?id=OHR.KeichitsuCrocuse_ZH-CN1061292366_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200319,柬埔寨吴哥窟的日出 ,http://cn.bing.com//th?id=OHR.EquinoxAngkor_ZH-CN1157590532_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200320,一只苍鹭栖息在加利福尼亚索尔顿海的木桩上 ,http://cn.bing.com//th?id=OHR.SaltonSea_ZH-CN1265210111_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200321,Loughrigg Tarn的日出，英国英格兰湖区安布尔塞德 ,http://cn.bing.com//th?id=OHR.LoughriggTarn_ZH-CN1404327665_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200324,黄喉蜂虎，西班牙埃斯特雷马杜拉 ,http://cn.bing.com//th?id=OHR.SpainBeeEaters_ZH-CN2414526119_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200325,拉德克利夫图书馆，英国牛津 ,http://cn.bing.com//th?id=OHR.RadcliffeCamera_ZH-CN2499323035_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200326,鸟瞰蒙特雷附近的大苏尔海岸线，加利福尼亚州 ,http://cn.bing.com//th?id=OHR.NoCaliCoast_ZH-CN2604627519_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200327,在玉兰种植园里盛开的杜鹃花，南卡罗来纳州查尔斯顿 ,http://cn.bing.com//th?id=OHR.CharlestonAzaleas_ZH-CN3924268565_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200328,悬崖边的福门托尔角灯塔，西班牙马略卡岛 ,http://cn.bing.com//th?id=OHR.FormentorHolidays_ZH-CN3392936755_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200329,一只经受暴风雨的冠山雀，苏格兰 ,http://cn.bing.com//th?id=OHR.BorrowingDays_ZH-CN3558219803_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200330,中央公园，纽约 ,http://cn.bing.com//th?id=OHR.WalkingCentral_ZH-CN6818231087_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200331,连接巴林托伊附近两处悬崖的Carrick-a-Rede索桥，北爱尔兰安特里姆 ,http://cn.bing.com//th?id=OHR.CarrickSpring_ZH-CN7085146237_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200401,马拉克勒国家公园中一只隐身的chia象，南非林波波河 ,http://cn.bing.com//th?id=OHR.ShyGuy_ZH-CN7391687938_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200403,维多利亚瀑布上的彩虹，赞比亚 ,http://cn.bing.com//th?id=OHR.PlaceofRainbows_ZH-CN7878813025_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200404,【今日清明】哀悼为抗击新冠肺炎牺牲的烈士和逝世的同胞 ,http://cn.bing.com//th?id=OHR.QingmingCandle2020_ZH-CN2729283235_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200405,基西米湖中的绿色树蛙和紫色睡莲，佛罗里达州 ,http://cn.bing.com//th?id=OHR.KissimmeeFrog_ZH-CN8379824947_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200407,四月的满月从圣迈克尔山上升起，英国康沃尔 ,http://cn.bing.com//th?id=OHR.PinkMoon_ZH-CN9026483067_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200409,巴芬岛附近的一群独角鲸，加拿大努纳武特 ,http://cn.bing.com//th?id=OHR.UnicornoftheSea_ZH-CN2949385175_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200410,大熊雨林中一只柯莫德熊幼崽跟它的同胞挤在一起，加拿大 ,http://cn.bing.com//th?id=OHR.SpiritSiblings_ZH-CN7023585837_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200411,拉斯梅德拉斯的古罗马金矿遗址，西班牙莱昂 ,http://cn.bing.com//th?id=OHR.LasMedulasMine_ZH-CN7176415270_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200412,柏林亚历山大广场的复活节装饰 ,http://cn.bing.com//th?id=OHR.EastereggsBerlin_ZH-CN7293755224_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200413,Wat Chaloem Phra Kiat Phrachomklao Rachanusorn的浮庙，泰国南邦,http://cn.bing.com//th?id=OHR.WatChaloem_ZH-CN8722271527_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200414,伊斯塔帕海岸的热带斑海豚，墨西哥,http://cn.bing.com//th?id=OHR.BWFlipper_ZH-CN1813139386_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200415,Bhagsu的热带瀑布，印度喜马偕尔邦,http://cn.bing.com//th?id=OHR.HimachalFalls_ZH-CN2187203976_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200416,天生桥国家保护区中的sipapu桥，犹他州,http://cn.bing.com//th?id=OHR.NBNMSipapu_ZH-CN2293681419_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200417,阿尔冈金省立公园中一只正在树枝上休息的披肩鸡 ，加拿大安大略省,http://cn.bing.com//th?id=OHR.AlgonquinGrouse_ZH-CN2514966091_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200418,优胜美地国家公园中的春季瀑布,http://cn.bing.com//th?id=OHR.VernalFalls_ZH-CN2664125316_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200419,内斯特角灯塔上空的银河 ，苏格兰斯凯岛,http://cn.bing.com//th?id=OHR.NeistPoint_ZH-CN3115403132_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200420,Micheldever Wood的蓝铃花，英国汉普郡,http://cn.bing.com//th?id=OHR.BluebellWood_ZH-CN8128422960_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200421,黄石国家公园的大棱镜泉，怀俄明州,http://cn.bing.com//th?id=OHR.GPS_ZH-CN5160095061_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200422,怀波瓦森林中一棵名为Te Matua Ngahere的巨型贝壳杉树 ，新西兰北地,http://cn.bing.com//th?id=OHR.KauriTree_ZH-CN3695568740_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200423,正在游水的雄性王绒鸭，挪威特罗姆斯-芬马克郡,http://cn.bing.com//th?id=OHR.KingEider_ZH-CN3559595357_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200424,由哈勃太空望远镜拍摄的大麦哲伦星云,http://cn.bing.com//th?id=OHR.MegellanicCloud_ZH-CN5132305226_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200425,福克兰群岛上的南跳岩企鹅,http://cn.bing.com//th?id=OHR.FalklandRockhoppers_ZH-CN5370686595_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200426,红宝石海滩的日落，华盛顿州奥林匹克国家公园,http://cn.bing.com//th?id=OHR.RubySunset_ZH-CN5544596519_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200427,一只南美貘幼崽小跑着穿过草地,http://cn.bing.com//th?id=OHR.SouthAmericanTapir_ZH-CN6151058361_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200428,索尔伯里大教堂与放牧的羊群，英格兰,http://cn.bing.com//th?id=OHR.SalisburyCathedral_ZH-CN6366350896_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200429,普尔曼附近的帕卢斯一辆拖拉机在耕作时扬起尘土，华盛顿州,http://cn.bing.com//th?id=OHR.PalouseSpring_ZH-CN6803103328_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200430,极北朱顶雀的巢，芬兰拉普兰,http://cn.bing.com//th?id=OHR.ArcticRedpoll_ZH-CN7968973967_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200501,达恩附近普法尔茨森林中的Altdahn城堡，德国莱茵兰-普法尔茨,http://cn.bing.com//th?id=OHR.BurgAltdahn_ZH-CN8281669977_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200502,Kalaat M'Gouna的古堡遗址，摩洛哥,http://cn.bing.com//th?id=OHR.KasbahRoses_ZH-CN8429310380_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200503,琼斯海滩的雪^，纽约长岛,http://cn.bing.com//th?id=OHR.LaughingOwl_ZH-CN8548558025_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200504,乌尤尼盐沼，玻利维亚,http://cn.bing.com//th?id=OHR.LastJedi_ZH-CN8789881870_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200505,正在照看花草的孩子和祖父铜雕，西班牙科尔多瓦,http://cn.bing.com//th?id=OHR.CordovanCourts_ZH-CN8989880218_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200506,库斯科附近萨克塞华曼的印加要塞，秘鲁,http://cn.bing.com//th?id=OHR.SiegeofCusco_ZH-CN9108219313_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200507,印克斯湖国家公园中的德克萨斯矢车菊，德克萨斯州,http://cn.bing.com//th?id=OHR.WildflowerWeek_ZH-CN4593499387_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200508,阿德莱德山的葡萄园，澳大利亚,http://cn.bing.com//th?id=OHR.AdelaideVineyard_ZH-CN8408417885_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200509,一只停在树枝上的仓^,http://cn.bing.com//th?id=OHR.BarnOwlMigration_ZH-CN8579914070_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200510,Rietvlei自然保护区内的布氏斑马母子，南非,http://cn.bing.com//th?id=OHR.ZebraMom_ZH-CN8693599520_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200511,大提顿国家公园中的Old Patriarch Tree，怀俄明州,http://cn.bing.com//th?id=OHR.OldPatriarchTree_ZH-CN8818146190_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200513,一只正在吃着百合花的驼鹿，缅因州米利诺基特,http://cn.bing.com//th?id=OHR.MooseWatching_ZH-CN9115714564_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200516,南奥索峰的Lac d'Ayous小屋，法国,http://cn.bing.com//th?id=OHR.LacMidi_ZH-CN9682566554_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200517,亨宁斯韦尔渔村的体育场，挪威诺尔兰郡,http://cn.bing.com//th?id=OHR.LofotenIslands_ZH-CN0114482586_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200518,卡齐兰加国家公园的亚洲象群，印度阿萨姆邦,http://cn.bing.com//th?id=OHR.ElephantHerd_ZH-CN0652209931_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200519,大烟山国家公园中的咆哮溪，田纳西州,http://cn.bing.com//th?id=OHR.RoaringFork_ZH-CN0315142196_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200520,薰衣草田和蜂箱旁的向日葵地，法国普罗旺斯,http://cn.bing.com//th?id=OHR.LavenderBee_ZH-CN0499654521_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200521,罂粟花丛中的欧洲狍,http://cn.bing.com//th?id=OHR.PoppyDeer_ZH-CN8317016056_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200522,莱辛巴赫瀑布，瑞士伯尔尼高地,http://cn.bing.com//th?id=OHR.ReichenbachFalls_ZH-CN7578535270_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200523,一只雄性黄腹彩龟,http://cn.bing.com//th?id=OHR.SunSalutation_ZH-CN7833986255_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200524,Greenan迷宫，爱尔兰威克洛郡,http://cn.bing.com//th?id=OHR.GreenanMaze_ZH-CN7987019078_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200525,郁金香田鸟瞰图，德国萨克森-安哈尔特,http://cn.bing.com//th?id=OHR.TulipFieldsDE_ZH-CN8685077552_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200527,大沼泽地国家公园鸟瞰图,http://cn.bing.com//th?id=OHR.EvergladesShowers_ZH-CN9209435866_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200528,结籽时的三花锦葵的长羽,http://cn.bing.com//th?id=OHR.OldManWhiskers_ZH-CN9321160932_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200529,百慕大马利海滩鸟瞰图,http://cn.bing.com//th?id=OHR.MarleyBeach_ZH-CN0404372814_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200530,圣克鲁斯河，阿根廷巴塔哥尼亚,http://cn.bing.com//th?id=OHR.SantaCruzRiver_ZH-CN0935957996_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200531,同乞食的小狗在一起的灰狼，蒙大拿州,http://cn.bing.com//th?id=OHR.WolfPup_ZH-CN1074513906_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200601,大堡礁，澳大利亚昆士兰,http://cn.bing.com//th?id=OHR.GreatReefDay_ZH-CN1185297376_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200604,兰鲁斯特一座名为Pont Fawr的石拱桥，英国威尔士,http://cn.bing.com//th?id=OHR.PontFawr_ZH-CN1780190468_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200605,同步发光萤火虫照亮了大烟山国家公园中的森林,http://cn.bing.com//th?id=OHR.SynchronousFireflies_ZH-CN6323931412_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200606,锡安国家公园中的Walter's Wiggles小径，犹他州,http://cn.bing.com//th?id=OHR.WaltersWiggles_ZH-CN6928617440_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200607,La Pertusa教堂，西班牙莱里达,http://cn.bing.com//th?id=OHR.LaPertusa_ZH-CN7227946330_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200609,锯齿原野中的Baron湖，爱达荷州,http://cn.bing.com//th?id=OHR.BaronLakes_ZH-CN7541190370_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200610,以圣保罗大教堂为背景的千禧桥，英国伦敦,http://cn.bing.com//th?id=OHR.WobblyBridge_ZH-CN7751845685_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200611,格里博耶多夫运河和滴血救世主教堂，俄罗斯圣彼得堡,http://cn.bing.com//th?id=OHR.GriboyedovCanal_ZH-CN7887366015_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200613,杜尔比河峡谷中的Moulin de Corp和小桥，法国Grands Causses自然公园,http://cn.bing.com//th?id=OHR.GrandsCausses_ZH-CN8463022683_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200614,火灾烧毁大部分森林后，野花遍地的凯尔特河野营地,http://cn.bing.com//th?id=OHR.WildflowersBC_ZH-CN8732388724_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200616,都柏林的圣斯蒂芬绿地，爱尔兰,http://cn.bing.com//th?id=OHR.StStephens_ZH-CN9373191410_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200617,大峡谷哈瓦苏溪上的海狸瀑布，亚利桑那州,http://cn.bing.com//th?id=OHR.Havasupai_ZH-CN0016003195_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200618,潘塔纳尔湿地中的裸颈鹳，巴西,http://cn.bing.com//th?id=OHR.JabiruStork_ZH-CN0218761234_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200619,厄勒布鲁附近湖上的仲夏之光，瑞典,http://cn.bing.com//th?id=OHR.MidsummerEve_ZH-CN9981851207_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200620,正在捕猎的丛林猫，印度,http://cn.bing.com//th?id=OHR.HuntingCat_ZH-CN6596392185_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200621,一只带着幼崽的长胡子皇狨猴,http://cn.bing.com//th?id=OHR.BeardedTamarin_ZH-CN0250190365_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200622,伯斯国家植物园针垫花上的一只雄性南方双领太阳鸟，南非开普敦,http://cn.bing.com//th?id=OHR.SouthernSunbird_ZH-CN0426670987_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200623,公牛角，英国德文郡,http://cn.bing.com//th?id=OHR.BullPoint_ZH-CN0520993795_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200624,鸟瞰希腊罗德岛岩石海岸上蓝白相间的遮阳伞,http://cn.bing.com//th?id=OHR.RhodesIsland_ZH-CN0674840850_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200625,【今日端午】,http://cn.bing.com//th?id=OHR.duanwu2020_ZH-CN0965379603_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200626,穆龙达瓦附近的格兰迪尔猴面包树林，马达加斯加,http://cn.bing.com//th?id=OHR.AdansoniaGrandidieri_ZH-CN1154912052_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200627,Madonna della Corona教堂，意大利,http://cn.bing.com//th?id=OHR.MtBaldoSantuario_ZH-CN2301293454_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200628,雾中的卡斯特诺城堡，法国佩里戈尔,http://cn.bing.com//th?id=OHR.FoggyCastle_ZH-CN6799694629_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200629,索维拉附近摩洛哥坚果树上的山羊，摩洛哥,http://cn.bing.com//th?id=OHR.ArganGoats_ZH-CN5346845518_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200630,Bojo河，菲律宾宿务,http://cn.bing.com//th?id=OHR.BojoRiver_ZH-CN5454106636_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200701,班夫国家公园中莫兰湖的延时视频，加拿大艾伯塔省,http://cn.bing.com//th?id=OHR.LakeMoraineVideo_ZH-CN5910090911_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200702,土耳其棉花堡附近希腊古城希拉波利斯的剧院鸟瞰图,http://cn.bing.com//th?id=OHR.HierapolisTurkey_ZH-CN6067183569_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200703,卡拉哈里沙漠中的南非狐，南非,http://cn.bing.com//th?id=OHR.DogDays_ZH-CN8013834742_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200704,栖息在向日葵上的一只小猫头鹰，西班牙加的斯,http://cn.bing.com//th?id=OHR.OwlSunflowers_ZH-CN8154999485_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200705,楠塔基特岛大点灯塔，麻萨诸塞州,http://cn.bing.com//th?id=OHR.NantucketIsland_ZH-CN8295645754_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200706,堪察加半岛上的扎尔巴奇克火山，俄罗斯,http://cn.bing.com//th?id=OHR.Kamchatka_ZH-CN8647931935_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200707,卡洛里盆地的合成全彩图，水星,http://cn.bing.com//th?id=OHR.CalorisMDIS_ZH-CN8904275746_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200708,在沙滩上休息的灰海豹幼崽，英国Blakeney Point自然保护区,http://cn.bing.com//th?id=OHR.NorfolkPups_ZH-CN0794024596_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200709,位于科罗拉多南部圣胡安山脉的美国盆地,http://cn.bing.com//th?id=OHR.ColoradoColumbine_ZH-CN0901580141_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200710,雷西亚湖上的钟楼 ，意大利博尔扎诺,http://cn.bing.com//th?id=OHR.BellTowerItaly_ZH-CN1011281003_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200711,Bàu Cá Cái的红树林，越南广义,http://cn.bing.com//th?id=OHR.MangroveForest_ZH-CN1141787046_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200712,埃热泽尔斯湖面上的波纹，拉脱维亚拉特加尔地区,http://cn.bing.com//th?id=OHR.WaterRipplesVideo_ZH-CN8790763092_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200713,奥林匹克国家公园中的可可西里雨林，华盛顿州,http://cn.bing.com//th?id=OHR.SunnyRainforest_ZH-CN1412617420_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200714,巴黎的先贤祠，法国,http://cn.bing.com//th?id=OHR.PantheonParis_ZH-CN1546295756_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200715,被洪水淹没的温彻斯特大教堂地下室，英国汉普郡,http://cn.bing.com//th?id=OHR.WinchesterCrypt_ZH-CN1683778044_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200716,北太平洋弗雷德里克海峡中的座头鲸冲出海面，阿拉斯加,http://cn.bing.com//th?id=OHR.FrederickSound_ZH-CN1838908749_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200717,笑脸热气球,http://cn.bing.com//th?id=OHR.HappyBalloon_ZH-CN0324866466_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200718,九斑蛾，瑞士,http://cn.bing.com//th?id=OHR.NineSpotted_ZH-CN0422284522_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200719,大运河和安康圣母圣殿，意大利威尼斯,http://cn.bing.com//th?id=OHR.GrandCanalGondolas_ZH-CN0542933448_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200721,迪南镇和默兹河，比利时纳穆尔,http://cn.bing.com//th?id=OHR.DinantBelgium_ZH-CN0913727176_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200722,日落时分正在迁徙的斑纹角马群，肯尼亚马赛马拉野生动物保护区,http://cn.bing.com//th?id=OHR.RedBlueWildebeest_ZH-CN1024893552_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200723,巨人堤道，英国北爱尔兰布什米尔斯,http://cn.bing.com//th?id=OHR.CausewayStones_ZH-CN2070328388_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
20200724,南非卡帕马私人野生动物保护区的大象,http://cn.bing.com//th?id=OHR.KapamaCousins_ZH-CN2164304882_1920x1080.jpg&rf=LaDigue_1920x1080.jpg&pid=hp
